Name,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
Rod:Fire Balls,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,5000,False,1,False,False,False,1,False,False,False,Fire Balls,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75,False,75,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Fire Bolts,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,3000,False,1,False,False,False,1,False,False,False,Fire Bolts,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Frost Bolts,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,2500,False,1,False,False,False,1,False,False,False,Frost Bolts,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,25,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Havoc,0,False,False,False,False,False,False,False,False,False,False,Rod,False,16,0,0,0,False,False,150000,False,1,False,False,False,1,False,False,False,Havoc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95,False,100,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Healing,0,False,False,False,False,False,False,False,False,False,False,Rod,False,8,0,0,0,False,False,20000,False,1,False,False,False,1,False,False,False,Healing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80,False,80,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Illumination,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,1000,False,1,False,False,False,1,False,False,False,Illumination,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Light,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,500,False,1,False,False,False,1,False,False,False,Light,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Lightning Balls,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,4000,False,1,False,False,False,1,False,False,False,Lightning Balls,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,False,55,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Lightning Bolts,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,2000,False,1,False,False,False,1,False,False,False,Lightning Bolts,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Perception,0,False,False,False,False,False,False,False,False,False,False,Rod,False,8,8,0,0,False,False,13000,False,1,False,False,False,1,False,False,False,Perception,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,100,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Polymorph,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,1200,False,1,False,False,False,1,False,False,False,Polymorph,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,False,35,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Probing,0,False,False,False,False,False,False,False,False,False,False,Rod,False,4,0,0,0,False,False,4000,False,1,False,False,False,1,False,False,False,Probing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Recall,0,False,False,False,False,False,False,False,False,False,False,Rod,False,4,0,0,0,False,False,4000,False,1,False,False,False,1,False,False,False,Recall,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Restoration,0,False,False,False,False,False,False,False,False,False,False,Rod,False,16,0,0,0,False,False,25000,False,1,False,False,False,1,False,False,False,Restoration,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80,False,80,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Sleep Monster,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,1500,False,1,False,False,False,1,False,False,False,Sleep Monster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Slow Monster,0,False,False,False,False,False,False,False,False,False,False,Rod,False,1,0,0,0,False,False,1500,False,1,False,False,False,1,False,False,False,Slow Monster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
Rod:Speed,0,False,False,False,False,False,False,False,False,False,False,Rod,False,16,0,0,0,False,False,50000,False,1,False,False,False,1,False,False,False,Speed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95,False,95,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,15,False,False,False,False,-,Background
