Name,SplitName1,SplitName2,SplitName3,AcidBall,AcidBolt,Animal,ArmourClass,Arrow1D6,Arrow3D6,Arrow5D6,Arrow7D6,Attack1,Attack1DDice,Attack1DSides,Attack1Effect,Attack1Type,Attack2,Attack2DDice,Attack2DSides,Attack2Effect,Attack2Type,Attack3,Attack3DDice,Attack3DSides,Attack3Effect,Attack3Type,Attack4,Attack4DDice,Attack4DSides,Attack4Effect,Attack4Type,AttrAny,AttrClear,AttrMulti,BashDoor,Blindness,Blink,BrainSmash,BreatheAcid,BreatheChaos,BreatheCold,BreatheConfusion,BreatheDark,BreatheDisenchant,BreatheDisintegration,BreatheFire,BreatheForce,BreatheGravity,BreatheInertia,BreatheLight,BreatheLightning,BreatheMana,BreatheNether,BreatheNexus,BreathePlasma,BreathePoison,BreatheRadiation,BreatheShards,BreatheSound,BreatheTime,CauseCriticalWounds,CauseLightWounds,CauseMortalWounds,CauseSeriousWounds,ChaosBall,CharClear,CharMulti,ColdBall,ColdBlood,ColdBolt,Confuse,CreateTraps,Cthuloid,DarkBall,Darkness,Demon,Description,Dragon,DrainMana,DreadCurse,Drop_1D2,Drop_2D2,Drop_3D2,Drop_4D2,Drop60,Drop90,DropGood,DropGreat,EldritchHorror,EmptyMind,Escorted,EscortsGroup,Evil,Female,FireAura,FireBall,FireBolt,ForceMaxHp,ForceSleep,Forget,FreqInate,FreqSpell,FriendlyName,Friends,Giant,Good,GreatOldOne,Haste,Hdice,Heal,HitPoints,Hold,Hside,HurtByCold,HurtByFire,HurtByLight,HurtByRock,IceBolt,ImmuneAcid,ImmuneCold,ImmuneConfusion,ImmuneFear,ImmuneFire,ImmuneLightning,ImmunePoison,ImmuneSleep,ImmuneStun,Invisible,KillBody,KillItem,KillWall,Level,LightningAura,LightningBall,LightningBolt,MagicMissile,Male,ManaBall,ManaBolt,Mexp,MindBlast,MoveBody,Multiply,NetherBall,NetherBolt,NeverAttack,NeverMove,Nonliving,NoticeRange,OnlyDropGold,OnlyDropItem,OpenDoor,Orc,PassWall,PlasmaBolt,PoisonBall,PoisonBolt,Powerful,RadiationBall,RandomMove25,RandomMove50,Rarity,Reflecting,Regenerate,ResistDisenchant,ResistNether,ResistNexus,ResistPlasma,ResistTeleport,ResistWater,Scare,Shapechanger,ShardBall,Shriek,Sleep,Slow,Smart,Speed,Stupid,SummonAnt,SummonCthuloid,SummonDemon,SummonDragon,SummonGreatOldOne,SummonHiDragon,SummonHiUndead,SummonHound,SummonHydra,SummonKin,SummonMonster,SummonMonsters,SummonReaver,SummonSpider,SummonUndead,SummonUnique,TakeItem,TeleportAway,TeleportLevel,TeleportSelf,TeleportTo,Troll,Undead,Unique,WaterBall,WaterBolt,WeirdMind,Character,Colour
Hippogriff,            ,            , Hippogriff ,False,False,True,14,False,False,False,False,Hit to Hurt (2d5),2,5,Hurt,Hit,Bite to Hurt (2d5),2,5,Hurt,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A strange hybrid of eagle§ lion and horse. It looks weird.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Hippogriff,False,False,False,False,False,20,False,20d9 (avg. 100),False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,30,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,H,BrightGrey
Hobbes the Tiger,   Hobbes   ,    the     ,   Tiger    ,False,False,True,30,False,False,False,False,Claw to Hurt (1d11),1,11,Hurt,Claw,Claw to Hurt (1d11),1,11,Hurt,Claw,Bite to Hurt (1d4),1,4,Hurt,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast-moving§ with a taste for tuna sandwiches.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,Hobbes the Tiger,False,False,False,False,False,10,False,10d10 (max. 100),False,10,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,10,False,False,False,False,True,False,False,45,False,False,False,False,False,False,False,False,40,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,f,BrightYellow
Hobo,            ,            ,    Hobo    ,False,False,False,1,False,False,False,False,Drool to Nothing (0d0),0,0,Nothing,Drool,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ugly doesn't begin to describe him.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Hobo,False,False,False,False,False,1,False,1d2 (avg. 1),False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,6,False,False,True,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,t,Green
Homonculous,            ,            ,Homonculous ,False,False,False,32,False,False,False,False,Hit to Paralyze (1d2),1,2,Paralyze,Hit,Hit to Hurt (1d10),1,10,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,It is a small demonic spirit full of malevolence.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,Homonculous,False,False,False,False,False,8,False,8d8 (avg. 36),False,8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,15,False,False,False,False,False,False,False,40,False,False,False,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,30,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,u,Yellow
Hound of Tindalos,   Hound    ,     of     ,  Tindalos  ,False,False,True,100,False,False,False,False,Bite to LoseWis (2d12),2,12,LoseWis,Bite,Bite to LoseWis (2d12),2,12,LoseWis,Bite,Bite to LoseWis (2d12),2,12,LoseWis,Bite,Claw to Hurt (3d3),3,3,Hurt,Claw,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,'They are lean and athirst!',False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5,5,Hound of Tindalos,True,False,False,False,False,60,False,60d15 (avg. 480),False,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,54,False,False,False,False,False,False,False,8000,False,False,False,False,False,False,False,False,30,False,False,False,False,True,False,False,False,False,False,False,False,3,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,C,Chartreuse
Hunting hawk,            ,  Hunting   ,    hawk    ,False,False,True,25,False,False,False,False,Claw to Hurt (1d3),1,3,Hurt,Claw,Claw to Hurt (1d3),1,3,Hurt,Claw,Bite to Hurt (1d4),1,4,Hurt,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Trained to hunt and kill without fear.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Hunting hawk,False,False,False,False,False,8,False,8d8 (avg. 36),False,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,False,False,False,False,False,False,False,22,False,False,False,False,False,False,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B,Brown
Hunting horror,            ,  Hunting   ,   horror   ,False,False,False,90,False,False,False,False,Bite to LoseDex (1d3),1,3,LoseDex,Bite,Bite to Poison (1d3),1,3,Poison,Bite,Crush to Hurt (9d4),9,4,Hurt,Crush,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,It is a winged serpent with a distorted head.,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,9,9,Hunting horror,False,False,False,False,False,30,False,30d17 (max. 510),False,17,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,42,False,False,False,False,False,False,False,2300,False,False,False,False,False,False,False,False,20,False,True,True,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,80,False,False,110,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,U,Black
Hypnos,            ,            ,   Hypnos   ,False,False,False,100,False,False,False,False,Hit to Hurt (13d13),13,13,Hurt,Hit,Hit to Hurt (13d13),13,13,Hurt,Hit,Hit to Hurt (13d13),13,13,Hurt,Hit,Hit to Hurt (13d13),13,13,Hurt,Hit,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Beautiful and youthful§ this Outer God appears almost human. But appearances can be deceptive.,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,4,4,Hypnos,False,False,False,True,False,69,True,69d100 (max. 6900),True,100,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,79,False,False,False,False,True,False,False,38500,False,False,False,False,False,False,False,False,100,False,True,True,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,True,False,True,False,False,False,15,False,True,130,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,p,BrightWhite
Ice elemental,            ,    Ice     , elemental  ,False,False,False,60,False,False,False,False,Bite to Cold (1d3),1,3,Cold,Bite,Hit to Hurt (4d6),4,6,Hurt,Hit,Bite to Cold (1d3),1,3,Cold,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,It is a towering glacier of ice.,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5,5,Ice elemental,False,False,False,False,False,35,False,35d10 (avg. 192),False,10,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,True,True,False,36,False,False,False,False,False,False,False,650,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,90,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,E,White
Ice troll,            ,    Ice     ,   troll    ,False,False,False,56,False,False,False,False,Claw to Hurt (1d5),1,5,Hurt,Claw,Bite to Cold (3d6),3,6,Cold,Bite,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,He is a white troll with powerfully clawed hands.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,Ice troll,True,False,False,False,False,24,False,24d10 (avg. 132),False,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,True,False,False,160,False,False,False,False,False,False,False,False,20,False,False,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,50,False,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,T,White
Illusionist,            ,            ,Illusionist ,False,False,False,10,False,False,False,False,Hit to Hurt (2d2),2,2,Hurt,Hit,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,Nothing to Nothing (0d0),0,0,Nothing,Nothing,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,A deceptive spell caster.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,3,Illusionist,False,False,False,False,True,12,False,12d8 (avg. 54),True,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,True,False,False,50,False,False,False,False,False,False,False,False,20,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,10,True,True,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,p,Pink
